EDXW;Westerland Sylt Airport;Germany
EEEI;ÃƒÂ„mari Air Base;Estonia
EEKA;KÃƒÂ¤rdla Airport;Estonia
EEKE;Kuressaare Airport;Estonia
EEPU;PÃƒÂ¤rnu Airport;Estonia
EETN;Lennart Meri Tallinn Airport;Estonia
EETU;Tartu Airport;Estonia
EFET;Enontekio Airport;Finland
EFHA;Halli Airport;Finland
EFHF;Helsinki Malmi Airport;Finland
EFHK;Helsinki Vantaa Airport;Finland
EFIT;Kitee Airport;Finland
EFIV;Ivalo Airport;Finland
EFJO;Joensuu Airport;Finland
EFJY;Jyvaskyla Airport;Finland
EFKA;Kauhava Airport;Finland
EFKE;Kemi-Tornio Airport;Finland
EFKI;Kajaani Airport;Finland
EFKJ;Kauhajoki Airport;Finland
EFKK;Kokkola-Pietarsaari Airport;Finland
EFKS;Kuusamo Airport;Finland
EFKT;KittilÃƒÂ¤ Airport;Finland
EFKU;Kuopio Airport;Finland
EFLP;Lappeenranta Airport;Finland
EFMA;Mariehamn Airport;Finland
EFMI;Mikkeli Airport;Finland
EFOU;Oulu Airport;Finland
EFPO;Pori Airport;Finland
EFPR;Helsinki East-Redstone Airfield;Finland
EFRO;Rovaniemi Airport;Finland
EFSA;Savonlinna Airport;Finland
EFSI;SeinÃƒÂ¤joki Airport;Finland
EFSO;Sodankyla Airport;Finland
EFTP;Tampere-Pirkkala Airport;Finland
EFTU;Turku Airport;Finland
EFUT;Utti Air Base;Finland
EFVA;Vaasa Airport;Finland
EFVR;Varkaus Airport;Finland
EFYL;Ylivieska Airfield;Finland
EG-0003;Bilbeis 2 Airfield;Egypt
EGAA;Belfast International Airport;United Kingdom
EGAB;St Angelo Airport;United Kingdom
EGAC;George Best Belfast City Airport;United Kingdom
EGAE;City of Derry Airport;United Kingdom
EGBB;Birmingham International Airport;United Kingdom
EGBE;Coventry Airport;United Kingdom
EGBJ;Gloucestershire Airport;United Kingdom
EGBN;Nottingham Airport;United Kingdom
EGCC;Manchester Airport;United Kingdom
EGCN;Robin Hood Doncaster Sheffield Airport;United Kingdom
EGDC;Royal Marines Base Chivenor Airport;United Kingdom
EGDM;MoD Boscombe Down Airport;United Kingdom
EGDR;RNAS Culdrose;United Kingdom
EGDX;St. Athan Airport;United Kingdom
EGDY;RNAS Yeovilton;United Kingdom
EGEC;Campbeltown Airport;United Kingdom
EGED;Eday Airport;United Kingdom
EGEF;Fair Isle Airport;United Kingdom
EGFE;Haverfordwest Airport;United Kingdom
EGFF;Cardiff International Airport;United Kingdom
EGFH;Swansea Airport;United Kingdom
EGGD;Bristol Airport;United Kingdom
EGGP;Liverpool John Lennon Airport;United Kingdom
EGGW;London Luton Airport;United Kingdom
EGHC;Land's End Airport;United Kingdom
EGHE;St. Mary's Airport;United Kingdom
EGHH;Bournemouth Airport;United Kingdom
EGHI;Southampton Airport;United Kingdom
EGHL;Lasham Airfield;United Kingdom
EGHQ;Newquay Cornwall Airport;United Kingdom
EGJA;Alderney Airport;Guernsey
EGJB;Guernsey Airport;Guernsey
EGJJ;Jersey Airport;Jersey
EGKA;Shoreham Airport;United Kingdom
EGKB;London Biggin Hill Airport;United Kingdom
EGKK;London Gatwick Airport;United Kingdom
EGLC;London City Airport;United Kingdom
EGLF;Farnborough Airport;United Kingdom
EGLK;Blackbushe Airport;United Kingdom
EGLL;London Heathrow Airport;United Kingdom
EGMC;Southend Airport;United Kingdom
EGMD;Lydd Airport;United Kingdom
EGNC;Carlisle Airport;United Kingdom
EGNH;Blackpool International Airport;United Kingdom
EGNJ;Humberside Airport;United Kingdom
EGNL;Barrow Walney Island Airport;United Kingdom
EGNM;Leeds Bradford Airport;United Kingdom
EGNO;Warton Aerodrome;United Kingdom
EGNR;Hawarden Airport;United Kingdom
EGNS;Isle of Man Airport;Isle of Man
EGNT;Newcastle Airport;United Kingdom
EGNV;Durham Tees Valley Airport;United Kingdom
EGNX;East Midlands Airport;United Kingdom
EGOM;RAF Spadeadam;United Kingdom
EGOS;RAF Shawbury;United Kingdom
EGOV;Anglesey Airport;United Kingdom
EGPA;Kirkwall Airport;United Kingdom
EGPB;Sumburgh Airport;United Kingdom
EGPC;Wick Airport;United Kingdom
EGPD;Aberdeen Dyce Airport;United Kingdom
EGPE;Inverness Airport;United Kingdom
EGPF;Glasgow International Airport;United Kingdom
EGPH;Edinburgh Airport;United Kingdom
EGPI;Islay Airport;United Kingdom
EGPK;Glasgow Prestwick Airport;United Kingdom
EGPL;Benbecula Airport;United Kingdom
EGPM;Scatsta Airport;United Kingdom
EGPN;Dundee Airport;United Kingdom
EGPO;Stornoway Airport;United Kingdom
EGPR;Barra Airport;United Kingdom
EGPU;Tiree Airport;United Kingdom
EGQK;RAF Kinloss;United Kingdom
EGQL;RAF Leuchars;United Kingdom
EGQS;RAF Lossiemouth;United Kingdom
EGSC;Cambridge Airport;United Kingdom
EGSH;Norwich International Airport;United Kingdom
EGSS;London Stansted Airport;United Kingdom
EGTC;Cranfield Airport;United Kingdom
EGTE;Exeter International Airport;United Kingdom
EGTK;Oxford (Kidlington) Airport;United Kingdom
EGUB;RAF Benson;United Kingdom
EGUL;RAF Lakenheath;United Kingdom
EGUN;RAF Mildenhall;United Kingdom
EGUW;Wattisham Airfield;United Kingdom
EGUY;RAF Wyton;United Kingdom
EGVA;RAF Fairford;United Kingdom
EGVN;RAF Brize Norton;United Kingdom
EGVO;RAF Odiham;United Kingdom
EGWC;DCAE Cosford Air Base;United Kingdom
EGWU;RAF Northolt;United Kingdom
EGXC;RAF Coningsby;United Kingdom
EGXD;RAF Dishforth;United Kingdom
EGXE;RAF Leeming Air Base;United Kingdom
EGXG;Leeds East Airport;United Kingdom
EGXH;RAF Honington;United Kingdom
EGXP;RAF Scampton;United Kingdom
EGXT;RAF Wittering;United Kingdom
EGXU;RAF Linton-On-Ouse;United Kingdom
EGXW;RAF Waddington;United Kingdom
EGXZ;RAF Topcliffe;United Kingdom
EGYD;RAF Cranwell;United Kingdom
EGYE;RAF Barkston Heath;United Kingdom
EGYM;RAF Marham;United Kingdom
EGYP;Mount Pleasant Airport;Falkland Islands
EHAM;Amsterdam Airport Schiphol;Netherlands
EHBD;Budel Airfield Kempen;Netherlands
EHBK;Maastricht Aachen Airport;Netherlands
EHDL;Deelen Air Base;Netherlands
EHDP;De Peel Air Base;Netherlands
EHEH;Eindhoven Airport;Netherlands
EHGG;Eelde Airport;Netherlands
EHGR;Gilze Rijen Air Base;Netherlands
EHKD;De Kooy Airport;Netherlands
EHLE;Lelystad Airport;Netherlands
EHLW;Leeuwarden Air Base;Netherlands
EHRD;Rotterdam The Hague Airport;Netherlands
EHTW;Twente Airport;Netherlands
EHVK;Volkel Air Base;Netherlands
EHWO;Woensdrecht Air Base;Netherlands
EICK;Cork Airport;Ireland
EICM;Galway Airport;Ireland
EIDL;Donegal Airport;Ireland
EIDW;Dublin Airport;Ireland
EIKN;Ireland West Knock Airport;Ireland
EIKY;Kerry Airport;Ireland
EIME;Casement Air Base;Ireland
EINN;Shannon Airport;Ireland
EISG;Sligo Airport;Ireland
EIWF;Waterford Airport;Ireland
EIWT;Weston Airport;Ireland
EKAH;Aarhus Airport;Denmark
EKBI;Billund Airport;Denmark
EKCH;Copenhagen Kastrup Airport;Denmark
EKEB;Esbjerg Airport;Denmark
EKKA;Karup Airport;Denmark
EKMB;Lolland Falster Maribo Airport;Denmark
EKOD;Odense Airport;Denmark
EKRK;Copenhagen Roskilde Airport;Denmark
EKRN;Bornholm Airport;Denmark
EKSB;SÃƒÂ¸nderborg Airport;Denmark
EKSN;Sindal Airport;Denmark
EKSP;Skrydstrup Air Base;Denmark
EKSV;Skive Airport;Denmark
EKTS;Thisted Airport;Denmark
EKVD;Kolding Vamdrup Airfield;Denmark
EKVG;Vagar Airport;Faroe Islands
EKVJ;Stauning Airport;Denmark
EKYT;Aalborg Airport;Denmark
ELLX;Luxembourg-Findel International Airport;Luxembourg
ENAL;ÃƒÂ…lesund Airport;Norway
ENAN;AndÃƒÂ¸ya Airport;Norway
ENAT;Alta Airport;Norway
ENBN;BrÃƒÂ¸nnÃƒÂ¸ysund Airport;Norway
ENBO;BodÃƒÂ¸ Airport;Norway
ENBR;Bergen Airport Flesland;Norway
ENBS;BÃƒÂ¥tsfjord Airport;Norway
ENBV;BerlevÃƒÂ¥g Airport;Norway
ENCN;Kristiansand Airport;Norway
ENDU;Bardufoss Airport;Norway
ENEN;EngelÃƒÂ¸y Airport;Norway
ENEV;Harstad/Narvik Airport, Evenes;Norway
ENFG;Leirin Airport;Norway
ENFL;FlorÃƒÂ¸ Airport;Norway
ENGM;Oslo Gardermoen Airport;Norway
ENHD;Haugesund Airport;Norway
ENHF;Hammerfest Airport;Norway
ENHV;Valan Airport;Norway
ENKB;Kristiansund Airport (Kvernberget);Norway
ENKR;Kirkenes Airport (HÃƒÂ¸ybuktmoen);Norway
ENLK;Leknes Airport;Norway
ENMH;Mehamn Airport;Norway
ENML;Molde Airport;Norway
ENMS;MosjÃƒÂ¸en Airport (KjÃƒÂ¦rstad);Norway
ENNA;Banak Airport;Norway
ENNK;Narvik Framnes Airport;Norway
ENNO;Notodden Airport;Norway
ENOL;ÃƒÂ˜rland Airport;Norway
ENOV;ÃƒÂ˜rsta-Volda Airport, Hovden;Norway
ENRA;Mo i Rana Airport, RÃƒÂ¸ssvoll;Norway
ENRM;RÃƒÂ¸rvik Airport, Ryum;Norway
ENRO;RÃƒÂ¸ros Airport;Norway
ENRY;Moss Airport, Rygge;Norway
ENSB;Svalbard Airport, Longyear;Norway
ENSH;SvolvÃƒÂ¦r Helle Airport;Norway
ENSK;Stokmarknes Skagen Airport;Norway
ENSN;Skien Airport;Norway
ENSO;Stord Airport;Norway
ENSR;SÃƒÂ¸rkjosen Airport;Norway
ENSS;VardÃƒÂ¸ Airport, Svartnes;Norway
ENST;SandnessjÃƒÂ¸en Airport (Stokka);Norway
ENTC;TromsÃƒÂ¸ Airport;Norway
ENTO;Sandefjord Airport, Torp;Norway
ENVA;Trondheim Airport VÃƒÂ¦rnes;Norway
ENVD;VadsÃƒÂ¸ Airport;Norway
ENZV;Stavanger Airport Sola;Norway
EPBP;BiaÃ…Â‚a Podlaska Airfield;Poland
EPBY;Bydgoszcz Ignacy Jan Paderewski Airport;Poland
EPCE;Cewice Air Base;Poland
EPDE;Deblin Military Air Base;Poland
EPGD;GdaÃ…Â„sk Lech WaÃ…Â‚Ã„Â™sa Airport;Poland
EPIR;Inowroclaw Military Air Base;Poland
EPKK;KrakÃƒÂ³w John Paul II International Airport;Poland
EPKS;Krzesiny Military Air Base;Poland
EPKT;Katowice International Airport;Poland
EPLK;Lask Military Air Base;Poland
EPLL;Ã…ÂÃƒÂ³dÃ…Âº WÃ…Â‚adysÃ…Â‚aw Reymont Airport;Poland
EPLY;Leczyca Military Air Base;Poland
EPMB;Malbork Military Air Base;Poland
EPMI;Miroslawiec Military Air Base;Poland
EPMM;Minsk Mazowiecki Military Air Base;Poland
EPMO;Modlin Airport;Poland
EPOK;Oksywie Military Air Base;Poland
EPPO;PoznaÃ…Â„-Ã…Âawica Airport;Poland
EPPW;Powidz Military Air Base;Poland
EPRA;Radom Airport;Poland
EPRZ;RzeszÃƒÂ³w-Jasionka Airport;Poland
EPSC;"Szczecin-GoleniÃƒÂ³w ""SolidarnoÃ…Â›Ã„Â‡"" Airport";Poland
EPSN;Swidwin Military Air Base;Poland
EPSY;Olsztyn-Mazury Airport;Poland
EPTM;Tomaszow Mazowiecki Military Air Base;Poland
EPWA;Warsaw Chopin Airport;Poland
EPWR;Copernicus WrocÃ…Â‚aw Airport;Poland
EPZG;Zielona GÃƒÂ³ra-Babimost Airport;Poland
ESCF;Malmen Air Base;Sweden
ESDF;Ronneby Airport;Sweden
ESFR;RÃƒÂ¥da Air Base;Sweden
ESGG;Gothenburg-Landvetter Airport;Sweden
ESGJ;Jünküping Airport;Sweden
ESGP;Gothenburg City Airport;Sweden
ESGR;Sküvde Airport;Sweden
ESGT;TrollhÃƒÂ¤ttan-VÃƒÂ¤nersborg Airport;Sweden
ESIB;SÃƒÂ¥tenÃƒÂ¤s Air Base;Sweden
ESKK;Karlskoga Airport;Sweden
ESKM;Mora Airport;Sweden
ESKN;Stockholm Skavsta Airport;Sweden
ESKX;Bjürkvik Air Base;Sweden
ESMK;Kristianstad Airport;Sweden
ESMQ;Kalmar Airport;Sweden
ESMS;Malmü Sturup Airport;Sweden
ESMT;Halmstad Airport;Sweden
ESMX;VÃƒÂ¤xjü Kronoberg Airport;Sweden
ESND;Sveg Airport;Sweden
ESNG;GÃƒÂ¤llivare Airport;Sweden
ESNK;Kramfors SollefteÃƒÂ¥ Airport;Sweden
ESNL;Lycksele Airport;Sweden
ESNN;Sundsvall-HÃƒÂ¤rnüsand Airport;Sweden
ESNO;ÃƒÂ–rnsküldsvik Airport;Sweden
ESNQ;Kiruna Airport;Sweden
ESNS;SkellefteÃƒÂ¥ Airport;Sweden
ESNU;UmeÃƒÂ¥ Airport;Sweden
ESNV;Vilhelmina Airport;Sweden
ESNX;Arvidsjaur Airport;Sweden
ESNY;Süderhamn Airport;Sweden
ESNZ;ÃƒÂ…re ÃƒÂ–stersund Airport;Sweden
ESOE;ÃƒÂ–rebro Airport;Sweden
ESOH;Hagfors Airport;Sweden
ESOK;Karlstad Airport;Sweden
ESOW;Stockholm VÃƒÂ¤sterÃƒÂ¥s Airport;Sweden
ESPA;LuleÃƒÂ¥ Airport;Sweden
ESSA;Stockholm-Arlanda Airport;Sweden
ESSB;Stockholm-Bromma Airport;Sweden
ESSD;Borlange Airport;Sweden
ESSK;GÃƒÂ¤vle Sandviken Airport;Sweden
ESSL;Linküping City Airport;Sweden
ESSP;Norrküping Airport;Sweden
ESST;Torsby Airport;Sweden
ESSU;Eskilstuna Airport;Sweden
ESSV;Visby Airport;Sweden
ESTA;ÃƒÂ„ngelholm-Helsingborg Airport;Sweden
ESTL;Ljungbyhed Airport;Sweden
ESUD;Storuman Airport;Sweden
ESUP;Pajala Airport;Sweden
ESUT;Hemavan Airport;Sweden
ETAD;Spangdahlem Air Base;Germany
ETAR;Ramstein Air Base;Germany
ETHB;Bückeburg Air Base;Germany
ETHC;Celle Army Airfield;Germany
ETHF;Fritzlar Army Airfield;Germany
ETHL;Laupheim Air Base;Germany
ETHM;Mendig Airfield;Germany
ETHN;Niederstetten Army Air Base;Germany
ETHS;Fassberg Air Base;Germany
ETIC;Grafenwohr Army Air Field;Germany
ETIH;Hohenfels Army Air Field;Germany
ETMN;Nordholz Naval Airbase;Germany
ETND;Diepholz Air Base;Germany
ETNG;Geilenkirchen Air Base;Germany
ETNH;Hohn Air Base;Germany
ETNL;Rostock-Laage Airport;Germany
ETNN;Nürvenich Air Base;Germany
ETNS;Schleswig Air Base;Germany
ETNT;Wittmundhafen Air Base;Germany
ETNW;Wunstorf Air Base;Germany
ETOU;Wiesbaden Army Airfield;Germany
ETSB;Büchel Air Base;Germany
ETSH;Holzdorf Air Base;Germany
ETSI;Ingolstadt Manching Airport;Germany
ETSL;Lechfeld Air Base;Germany
ETSN;Neuburg AFB;Germany
EVDA;Daugavpils Intrenational Airport;Latvia
EVKA;JÃ„Â“kabpils Air Base;Latvia
EVLA;LiepÃ„Âja International Airport;Latvia
EVRA;Riga International Airport;Latvia
EVTA;JÃ…Â«rmala Airport;Latvia
EVVA;Ventspils International Airport;Latvia
EYKA;Kaunas International Airport;Lithuania
EYKD;KÃ„Â—dainiai Air Base;Lithuania
EYPA;Palanga International Airport;Lithuania
EYPP;PanevÃ„Â—Ã…Â¾ys Air Base;Lithuania
EYSA;Ã…Â iauliai International Airport;Lithuania
EYSB;Barysiai Airfield;Lithuania
EYVI;Vilnius International Airport;Lithuania
FAAB;Alexander Bay Airport;South Africa
FAAG;Aggeneys Airport;South Africa
FABE;Bisho Airport;South Africa
FABL;Bram Fischer International Airport;South Africa
FABR;Barberton Airport;South Africa
FACT;Cape Town International Airport;South Africa
FAEL;Ben Schoeman Airport;South Africa
FAEO;Ermelo Airport;South Africa
FAFB;Ficksburg Sentraoes Airport;South Africa
FAGC;Grand Central Airport;South Africa
FAGG;George Airport;South Africa
FAGM;Rand Airport;South Africa
FAHR;Harrismith Airport;South Africa
FAKD;P C Pelser Airport;South Africa
FAKM;Kimberley Airport;South Africa
FAKN;Kruger Mpumalanga International Airport;South Africa
FAKU;Johan Pienaar Airport;South Africa
FAKZ;Kleinsee Airport;South Africa
FALA;Lanseria Airport;South Africa
FALC;Lime Acres Finsch Mine Airport;South Africa
FALE;King Shaka International Airport;South Africa
FALW;Langebaanweg Airport;South Africa
FALY;Ladysmith Airport;South Africa
FAMD;Malamala Airport;South Africa
FAMG;Margate Airport;South Africa
FAMM;Mmabatho International Airport;South Africa
FAMN;Riverside Airport;South Africa
FAMS;Morningside Farm Airport;South Africa
FAMU;Mkuze Airport;South Africa
FANC;Newcastle Airport;South Africa
FAOH;Oudtshoorn Airport;South Africa
FAOR;OR Tambo International Airport;South Africa
FAPE;Port Elizabeth Airport;South Africa
FAPG;Plettenberg Bay Airport;South Africa
FAPH;Hendrik Van Eck Airport;South Africa
FAPI;Pietersburg Municipal Airport;South Africa
FAPJ;Port St Johns Airport;South Africa
FAPM;Pietermaritzburg Airport;South Africa
FAPP;Polokwane International Airport;South Africa
FAPS;Potchefstroom Airport;South Africa
FAQT;Queenstown Airport;South Africa
FARB;Richards Bay Airport;South Africa
FARG;Rustenburg Airport;South Africa
FARS;Robertson Airport;South Africa
FASB;Springbok Airport;South Africa
FASC;Secunda Airport;South Africa
FASD;Saldanha /Vredenburg Airport;South Africa
FASS;Sishen Airport;South Africa
FASZ;Skukuza Airport;South Africa
FATZ;Tzaneen Airport;South Africa
FAUL;Prince Mangosuthu Buthelezi Airport;South Africa
FAUP;Pierre Van Ryneveld Airport;South Africa
FAUT;K. D. Matanzima Airport;South Africa
FAVB;Vryburg Airport;South Africa
FAVG;Virginia Airport;South Africa
FAVR;Vredendal Airport;South Africa
FAVV;Vereeniging Airport;South Africa
FAWB;Wonderboom Airport;South Africa
FAWK;Waterkloof Air Force Base;South Africa
FAYP;Ysterplaat Air Force Base;South Africa
FBFT;Francistown Airport;Botswana
FBJW;Jwaneng Airport;Botswana
FBKE;Kasane Airport;Botswana
FBMN;Maun Airport;Botswana
FBSK;Sir Seretse Khama International Airport;Botswana
FBSN;Sua Pan Airport;Botswana
FBSP;Selebi Phikwe Airport;Botswana
FCBB;Maya-Maya Airport;Congo
FCOD;Oyo Ollombo Airport;Congo
FCOO;Owando Airport;Congo
FCOU;Ouesso Airport;Congo
FCPL;Ngot Nzoungou Airport;Congo
FCPP;Pointe Noire Airport;Congo
FDMS;Matsapha Airport;Swaziland
FDSK;King Mswati III International Airport;Swaziland
FEFF;Bangui M'Poko International Airport;Central African Republic
FEFT;Berbérati Airport;Central African Republic
FGBT;Bata Airport;Equatorial Guinea
FGSL;Malabo Airport;Equatorial Guinea
FHAW;RAF Ascension Island;Saint Helena
FIMP;Sir Seewoosagur Ramgoolam International Airport;Mauritius
FIMR;Sir Charles Gaetan Duval Airport;Mauritius
FJDG;Diego Garcia Naval Support Facility;British Indian Ocean Territory
FKKC;Tiko Airport;Cameroon
FKKD;Douala International Airport;Cameroon
FKKL;Salak Airport;Cameroon
FKKM;Foumban Nkounja Airport;Cameroon
FKKN;N'Gaoundéré Airport;Cameroon
FKKR;Garoua International Airport;Cameroon
FKKU;Bafoussam Airport;Cameroon
FKKV;Bamenda Airport;Cameroon
FKKY;Yaoundé Airport;Cameroon
FKYS;Yaoundé Nsimalen International Airport;Cameroon
FLKE;Kasompe Airport;Zambia
FLLC;Lusaka City Airport;Zambia
FLLI;Harry Mwanga Nkumbula International Airport;Zambia
FLLS;Kenneth Kaunda International Airport;Zambia
FLMF;Mfuwe Airport;Zambia
FLMG;Mongu Airport;Zambia
FLND;Simon Mwansa Kapwepwe International Airport;Zambia
FLSO;Southdowns Airport;Zambia
FMCH;Prince Said Ibrahim International Airport;Comoros
FMCI;Mohéli Bandar Es Eslam Airport;Comoros
FMCV;Ouani Airport;Comoros
FMCZ;Dzaoudzi Pamandzi International Airport;Mayotte
FMEE;Roland Garros Airport;Réunion
FMEP;Pierrefonds Airport;Réunion
FMMI;Ivato Airport;Madagascar
FMMN;Miandrivazo Airport;Madagascar
FMMS;Sainte Marie Airport;Madagascar
FMMT;Toamasina Airport;Madagascar
FMMV;Morondava Airport;Madagascar
FMNA;Arrachart Airport;Madagascar
FMNC;Mananara Nord Airport;Madagascar
FMND;Andapa Airport;Madagascar
FMNH;Antsirabato Airport;Madagascar
FMNL;Analalava Airport;Madagascar
FMNM;Amborovy Airport;Madagascar
FMNN;Fascene Airport;Madagascar
FMNQ;Besalampy Airport;Madagascar
FMNR;Maroantsetra Airport;Madagascar
FMNS;Sambava Airport;Madagascar
FMNV;Vohimarina Airport;Madagascar
FMNW;Ambalabe Airport;Madagascar
FMSD;TÃƒÂ´lanaro Airport;Madagascar
FMSF;Fianarantsoa Airport;Madagascar
FMSK;Manakara Airport;Madagascar
FMSM;Mananjary Airport;Madagascar
FMSR;Morombe Airport;Madagascar
FMST;Toliara Airport;Madagascar
FNBC;Mbanza Congo Airport;Angola
FNBG;Benguela Airport;Angola
FNCA;Cabinda Airport;Angola
FNCT;Catumbela Airport;Angola
FNDU;Dundo Airport;Angola
FNGI;Ngjiva Pereira Airport;Angola
FNHU;Nova Lisboa Airport;Angola
FNKU;Kuito Airport;Angola
FNLU;Quatro de Fevereiro Airport;Angola
FNMA;Malanje Airport;Angola
FNME;Menongue Airport;Angola
FNMO;Namibe Airport;Angola
FNNG;Negage Airport;Angola
FNPA;Porto Amboim Airport;Angola
FNSA;Saurimo Airport;Angola
FNSO;Soyo Airport;Angola
FNSU;Sumbe Airport;Angola
FNUB;Lubango Airport;Angola
FNUE;Luena Airport;Angola
FNUG;Uige Airport;Angola
FNXA;Xangongo Airport;Angola
FOGK;Koulamoutou Mabimbi Airport;Gabon
FOGM;Mouilla Ville Airport;Gabon
FOGO;Oyem Airport;Gabon
FOGQ;Okondja Airport;Gabon
FOGR;Lambarene Airport;Gabon
FOOB;Bitam Airport;Gabon
FOOG;Port Gentil Airport;Gabon
FOOH;Omboue Hopital Airport;Gabon
FOOK;Makokou Airport;Gabon
FOOL;Libreville Leon M'ba International Airport;Gabon
FOON;M'Vengue El Hadj Omar Bongo Ondimba International Airport;Gabon
FPPR;Principe Airport;Sao Tome and Principe
FPST;SÃƒÂ£o Tomé International Airport;Sao Tome and Principe
FQBR;Beira Airport;Mozambique
FQCH;Chimoio Airport;Mozambique
FQIN;Inhambane Airport;Mozambique
FQLC;Lichinga Airport;Mozambique
FQMA;Maputo Airport;Mozambique
FQMD;Mueda Airport;Mozambique
FQMP;MocÃƒÂ­mboa da Praia Airport;Mozambique
FQNP;Nampula Airport;Mozambique
FQPB;Pemba Airport;Mozambique
FQQL;Quelimane Airport;Mozambique
FQTT;Chingozi Airport;Mozambique
FQVL;Vilankulo Airport;Mozambique
FSIA;Seychelles International Airport;Seychelles
FSPP;Praslin Airport;Seychelles
FTTC;Abeche Airport;Chad
FTTD;Moundou Airport;Chad
FTTJ;N'Djamena International Airport;Chad
FTTY;Faya Largeau Airport;Chad
FVBU;Joshua Mqabuko Nkomo International Airport;Zimbabwe
FVCZ;Buffalo Range Airport;Zimbabwe
FVFA;Victoria Falls International Airport;Zimbabwe
FVHA;Robert Gabriel Mugabe International Airport;Zimbabwe
FVKB;Kariba International Airport;Zimbabwe
FVMT;Mutoko Airport;Zimbabwe
FVMV;Masvingo International Airport;Zimbabwe
FVTL;Thornhill Air Base;Zimbabwe
FVWN;Hwange National Park Airport;Zimbabwe
FWCL;Chileka International Airport;Malawi
FWDW;Dwangwa Airport;Malawi
FWKA;Karonga Airport;Malawi
FWKI;Lilongwe International Airport;Malawi
FWMG;Mangochi Airport;Malawi
FWUU;Mzuzu Airport;Malawi
FXMM;Moshoeshoe I International Airport;Lesotho
FYAR;Arandis Airport;Namibia
FYGF;Grootfontein Airport;Namibia
FYKT;Keetmanshoop Airport;Namibia
FYLZ;Luderitz Airport;Namibia
FYML;Mariental Airport;Namibia
FYOA;Ondangwa Airport;Namibia
FYOG;Oranjemund Airport;Namibia
FYRU;Rundu Airport;Namibia
FYTM;Tsumeb Airport;Namibia
FYWB;Walvis Bay Airport;Namibia
FYWE;Eros Airport;Namibia
FYWH;Hosea Kutako International Airport;Namibia
FZAA;Ndjili International Airport;Congo
FZAB;Ndolo Airport;Congo
FZBO;Bandundu Airport;Congo
FZCA;Kikwit Airport;Congo
FZEA;Mbandaka Airport;Congo
FZFD;Gbadolite Airport;Congo
FZFK;Gemena Airport;Congo
FZGA;Lisala Airport;Congo
FZIC;Bangoka International Airport;Congo
FZJH;Matari Airport;Congo
FZKA;Bunia Airport;Congo
FZKJ;Buta Zega Airport;Congo
FZMA;Bukavu Kavumu Airport;Congo
FZNA;Goma International Airport;Congo
FZOA;Kindu Airport;Congo
FZQA;Lubumbashi International Airport;Congo
FZQM;Kolwezi Airport;Congo
FZRF;Kalemie Airport;Congo
FZSA;Kamina Base Airport;Congo
FZUA;Kananga Airport;Congo
FZWA;Mbuji Mayi Airport;Congo
GABS;Modibo Keita International Airport;Mali
GAGO;Gao Airport;Mali
GAKY;Kayes Dag Dag Airport;Mali
